parking lot uncommitted, waitress knowledgable, 0
utensils yucky, article of furniture loathsome, 1
payment method hot, meal luscious, 0
pizza yummy, bath in bad shape, 0
piece of furniture bright, server well trained, 0
parking area small, room repellant, 0
music fantabulous, poulet terrible, 0
place free, parking area empty, 1
environment comfortable, pizza pie very spicy, 0
chicken repellant, entree flavorless, 1
place popular, area popular, 1
payment high-priced, parking lot narrow, 0
damage expensive, payment high-priced, 1
drink savory, defrayment overpriced, 0
waiters quick, divine service good, 1
faculty likable, waiters good, 1
payment acceptable, damage low, 1
place useable, parking area usable, 1
main dish organic, cashier fast, 0
region far, area remote, 1
plates repellent, scene bad, 0
cuisine loathsome, main course big, 1
organization bad, waiters grumpy, 1
pizza ok, eating utensil repellent, 0
place nigh, luncheon excellent, 0
country secure, place narrow, 0
service professional, service quick, 1
address touristy, property trustable, 1
chair oleaginous, utensils repellent, 1
country racy, arm voluptuous, 0
cookery good for you, property available, 0
service well-disposed, waitress well-disposed, 1
air conditioning good taste, staff bad, 0
plate greasy, drinking glass oleaginous, 1
air conditioning sophisticated, room clean, 0
waiter likable, price expensive, 0
payment method cheap, server fast, 0
parking space free, facade unstinting, 0
organisation not so helpful, religious service not so helpful, 1
place unsparing, ambiance memorable, 0
ambience bad taste, background sad, 1
hygienics lavish, parking area large, 0
spoonful loathly, glasses loathsome, 1
hygienics very clean, region serious, 0
area bad, address far, 1
payment overstated, access salubrious, 0
organisation very slow, service horrible, 1
price cheap, plate dirty, 0
cutlery skanky, bathroom sebaceous, 1
trays too-generous, silverware very clean, 1
parking space unavailable, parking hard to find, 1
hygienics poor, country secure, 0
defrayal overstated, price pricy, 1
damage low, parking area hard to find, 0
utensils oleaginous, dishes sebaceous, 1
service not so helpful, parking area small, 0
country big, piece of furniture distasteful, 0
ambience terrible, ambiance horrible, 1
server not professional, dejeuner frightening, 0
waiter not so helpful, country near, 0
bathroom unsparing, place downtown, 0
server bad, environs pleasant, 0
cuisine savory, area near, 0
counter plushy, waiters horrible, 0
defrayment expensive, toll high-priced, 1
faculty grumpy, background boring, 0
air cozy, country good, 0
waiters grumpy, price dear, 0
cashier bad, religious service bad, 1
reference racy, religious service very slow, 0
damage good, defrayment acceptable, 1
waiter grumpy, music splendid, 0
property small, country good, 0
defrayment affordable, prices low, 1
cookery good for you, background fair to middling, 0
area dangerous, service efficient, 0
property usable, main dish high quality, 0
service slow, tables oleaginous, 0
ambiance excellent, frontage clean, 0
drinks fantabulous, pizza pie delicious, 1
hygienics big, defrayment affordable, 0
service friendly, property uncommitted, 0
place excellent, ambience good taste, 1
property big, decor tolerable, 0
air conditioning big, divine service very slow, 0
defrayment fair, parking space small, 0
organization not professional, religious service not so helpful, 1
speech grievous, area bad, 1
hygienics in bad shape, plate not washed, 1
address safe, country good, 1
parking area safe, place uncommitted, 1
briny flavorless, waiters very slow, 0
parking space narrow, meals good for you, 0
location grievous, defrayal overpriced, 0
place dangerous, location life-threatening, 1
transportation high quality, organization slow, 0
transportation voluptuous, trays greasy, 0
property uncommitted, parking lot useable, 1
staff fast, drink repellant, 0
preparation salubrious, cashier knowledgable, 0
staff horrible, staff very slow, 1
access red-hot, place hard to find, 0
dessert luscious, branch repellant, 0
parking lot unavailable, place safe, 0
location remote, country far, 1
place poor, hall loathly, 0
place unsecure, organisation well-disposed, 0
ambiance bad taste, air conditioner crowded, 1
area serious, parking free, 0
gallus gallus gross, location nigh, 0
cost fair, waiter well-disposed, 0
environment dark, pizza delicious, 0
payment overpriced, country dark, 0
tiffin high quality, parking space usable, 0
payment method fair, price high, 0
plates unstinted, piece of furniture shining, 1
organization grumpy, air conditioning sad, 0
spoon loathly, dishes oleaginous, 1
spoonful yucky, dish oleaginous, 1
parking area available, dish clean, 0
address remote, cost good, 0
elbow room repellant, frontal repellent, 1
place brilliant, place big, 0
hygiene unstinted, silverware munificent, 1
facade not washed, music big, 0
price not too expensive, air conditioner uncomfortable, 0
organisation knowledgable, area big, 0
server bad, staff not professional, 1
property useable, drinks salubrious, 0
location nigh, property good, 1
pizza pie succulent, salad perfectly cooked, 1
location secure, region trustable, 1
repast high quality, luncheon good for you, 1
toll not too expensive, staff likable, 0
organisation well trained, organization friendly, 1
waiters well-disposed, plate repellent, 0
rice good, menu excellent, 1
parking area small, chair oleaginous, 0
address good, location dark, 0
payment method high, place life-threatening, 0
property uncommitted, parking lot usable, 1
parking space poor, parking area poor, 1
cost good, culinary art yummy, 0
chair dirty, damage cheap, 0
property big, experience intimate, 0
dejeuner unappetizing, briny yucky, 1
silverware greasy, tables in bad shape, 1
property usable, parking area large, 1
defrayment cheap, property dark, 0
server bad, defrayal pricy, 0
music big, place noisy, 1
access high quality, cookery good for you, 1
dessert insipid, volaille savourless, 1
area life-threatening, location dangerous, 1
setting fantabulous, area popular, 0
parking lot usable, euphony charming, 0
defrayment high, payment method high, 1
address trustable, service friendly, 0
defrayment cheap, terms high-priced, 0
speech good, location safe, 1
gallus gallus savory, menu yummy, 1
religious service high quality, country touristy, 0
sweet distasteful, parking area useable, 0
place dark, price pricey, 0
speech bad, defrayment pricey, 0
air boring, air conditioning bad, 1
admission first-class, organization very slow, 0
piece of furniture loathsome, parking lot useable, 0
elbow room very clean, buffet too-generous, 1
cashier grumpy, branch voluptuous, 0
air conditioner great, ambiance fancy, 1
cookery high quality, fish high quality, 1
repast flavourless, meal yucky, 1
prices overdone, payment method overstated, 1
organization big, country good, 0
service knowledgable, staff friendly, 1
parking available, location dark, 0
sweet repellant, region life-threatening, 0
pizza first-class, experience bad, 0
article of furniture bad, ambience sad, 1
fare fantabulous, address grievous, 0
parking space free, euphony noisy, 0
prices overdone, spoonful disgusting, 0
environs uncomfortable, property large, 0
location remote, area unsecure, 1
place poor, tables in bad shape, 0
air conditioning pleasant, place uncommitted, 0
main course well seasoned, food for thought salubrious, 0
parking lot unavailable, faculty likable, 0
organization quick, waiters well-disposed, 1
parking area poor, parking space small, 1
defrayal overdone, lighting horrible, 0
waitresses fast, waiters well trained, 1
location safe, service likable, 0
cashier not professional, services not so helpful, 1
entree juicy, cookery first-class, 1
ventilating system comfortable, atmosphere great, 1
country unsafe, area big, 1
entree organic, terms not too expensive, 0
euphony nice, area good, 0
waitress well-disposed, organisation likable, 1
cookery savory, gallus gallus interesting, 1
eating utensil impeccable, bathroom too-generous, 1
religious service very slow, organization slow, 1
region bad, computer address unsecure, 1
server high quality, sweet unappetizing, 0
cashier horrible, access distasteful, 0
place touristy, waitresses not professional, 0
address safe, address good, 1
plates good for you, frontage loathsome, 0
parking area unavailable, setting terrible, 0
cost fair, damage cheap, 1
waiters quick, cost fair, 0
air dark, organization bad, 0
place popular, region safe, 1
music dark, religious service not so helpful, 0
euphony bad, place dark, 1
services knowledgable, waitresses quick, 1
air sad, property dark, 0
meals high quality, property life-threatening, 0
area unsafe, sideboard unstinting, 0
cutlery disgustful, elbow room in bad shape, 1
organization bad, property safe, 0
dejeuner voluptuous, chairs distasteful, 0
glassful oleaginous, window dressing revolting, 1
accession repellant, air conditioning boring, 0
address good, country near, 1
place hard to find, cashier well-disposed, 0
air conditioner enough, utensils brilliant, 0
table very clean, cost overdone, 0
meals high quality, drinks salubrious, 1
facade greasy, property revolting, 1
dinner voluptuous, facade overgenerous, 0
damage expensive, fish high quality, 0
payment overstated, damage exaggerated, 1
location big, region near, 0
air conditioner fantabulous, ambiance decent, 1
server slow, furniture dark, 0
parking area unavailable, defrayment not too expensive, 0
payment method acceptable, piece of furniture sad, 0
